60,150,573.82
60,149,581.24
60,148,586.69
60,147,581.61
60,146,567.81
60,145,546.98
60,144,537.98
60,143,546.14
60,142,560.65
60,141,561.37
60,140,569.34
60,139,570.7
60,138,579.9
60,137,575.62
60,136,569.36
60,135,570.7
60,134,567.65
60,133,570.39
60,132,569.19
60,131,571.63
60,130,592.0
60,129,596.43
60,128,577.22
60,115,587.62
60,114,554.95
60,113,523.62
60,112,492.47
60,111,465.0
60,110,439.69
60,109,395.01
60,108,373.37
60,107,356.64
60,106,343.49
60,105,332.56
60,104,324.05
60,103,317.57
60,102,312.17
61,101,590.54
61,104,594.92
61,105,592.32
61,106,594.94
61,107,599.0
61,108,591.8
61,109,590.91
61,110,590.27
61,111,593.27
61,112,588.87
61,113,590.28
61,114,590.17
61,115,589.23
61,116,589.97
61,117,589.35
61,118,590.07
61,119,589.79
61,120,590.06
61,121,590.79
61,122,592.03
61,123,589.57
61,124,574.84
61,125,559.77
61,126,580.13
61,127,590.24
61,128,572.86
61,129,545.93
61,130,542.91
61,131,546.34
61,132,550.98
61,133,545.54
61,134,538.45
61,135,548.88
61,136,541.0
61,137,537.62
61,138,542.77
61,139,538.69
61,140,534.29
61,141,572.27
61,142,564.06
61,143,558.59
61,144,554.32
61,145,554.94
61,146,554.14
61,147,563.44
61,148,564.09
61,149,567.23
62,150,569.08
62,149,570.39
62,148,566.77
62,147,563.02
62,146,560.01
62,145,555.99
62,144,553.32
62,143,556.14
62,142,559.83
62,141,539.87
62,140,551.06
62,139,547.92
62,138,547.46
62,137,547.29
62,136,542.04
62,135,545.37
62,134,547.65
62,133,561.39
62,132,556.02
62,131,544.08
62,130,542.85
62,129,545.56
62,128,369.29
62,127,544.55
62,116,588.07
62,115,556.72
62,114,527.63
62,113,497.95
62,112,471.31
62,111,446.77
62,110,423.53
62,109,403.97
62,108,365.39
62,107,349.1
62,106,336.49
62,105,328.33
62,104,321.66
62,103,315.35
62,102,310.98
62,101,305.24
62,87,566.22
62,86,566.39
62,85,566.53
62,84,564.96
62,83,556.31
62,82,526.33
62,81,316.78
63,105,595.25
63,106,584.93
63,107,580.17
63,108,592.11
63,109,574.33
63,110,565.62
63,111,565.63
63,112,577.37
63,113,563.02
63,114,597.1
63,115,598.65
63,116,596.31
63,117,594.59
63,118,590.96
63,119,590.71
63,120,591.25
63,121,591.46
63,122,590.97
63,123,590.28
63,124,591.05
63,125,589.44
63,126,588.52
63,127,590.77
63,128,588.32
63,129,586.35
63,130,586.91
63,131,586.69
63,132,585.52
63,133,586.41
63,134,581.71
63,135,582.93
63,136,582.16
63,137,580.57
63,138,577.22
63,139,577.72
63,140,573.8
63,141,573.8
63,142,566.66
63,143,565.45
63,144,557.19
63,145,556.77
63,146,556.3
63,147,560.69
63,148,563.45
63,149,562.68
64,150,569.45
64,149,569.41
64,148,565.33
64,147,561.8
64,146,557.38
64,145,555.4
64,144,555.54
64,143,559.32
64,142,562.13
64,141,569.01
64,140,571.7
64,139,572.12
64,138,575.69
64,137,579.43
64,136,581.67
64,135,582.03
64,134,582.19
64,133,583.29
64,132,586.48
64,131,587.17
64,130,587.51
64,129,590.15
64,128,592.65
64,127,589.37
64,126,597.1
64,115,584.85
64,114,552.28
64,113,522.98
64,112,493.45
64,111,466.43
64,110,441.59
64,109,419.74
64,108,397.46
64,107,361.67
64,106,344.94
64,105,333.98
64,104,325.77
64,103,318.22
64,102,312.9
64,101,307.89
64,81,439.39
65,103,593.2
65,104,597.24
65,105,591.46
65,106,591.43
65,107,590.99
65,108,594.55
65,109,589.86
65,110,590.93
65,111,590.47
65,112,589.62
65,113,588.38
65,114,589.47
65,115,588.61
65,116,587.53
65,117,587.63
65,118,588.06
65,119,587.47
65,120,588.05
65,121,587.87
65,122,586.54
65,123,586.66
65,124,587.15
65,125,588.39
65,126,587.48
65,127,587.4
65,128,583.07
65,129,584.13
65,130,583.19
65,131,582.22
65,132,583.16
65,133,582.84
65,134,583.3
65,135,579.56
65,136,579.6
65,137,579.16
65,138,577.33
65,139,576.99
65,140,573.08
65,141,572.57
65,142,569.36
65,143,565.94
65,144,563.15
65,145,557.3
65,146,557.78
65,147,560.42
65,148,563.45
65,149,565.79
66,150,567.44
66,149,567.66
66,148,567.68
66,147,563.2
66,146,560.35
66,145,556.42
66,144,556.74
66,143,561.32
66,142,567.09
66,141,570.32
66,140,573.15
66,139,574.54
66,138,576.13
66,137,578.29
66,136,581.55
66,135,582.53
66,134,582.99
66,133,585.19
66,132,585.85
66,131,587.28
66,130,587.4
66,129,588.04
66,128,588.31
66,127,592.04
66,126,599.75
66,117,577.4
66,116,545.31
66,115,516.69
66,114,487.89
66,113,461.8
66,112,438.35
66,111,415.73
66,110,396.18
66,109,379.7
66,108,344.47
66,107,331.57
66,106,322.38
66,105,316.41
66,104,311.84
66,103,307.25
66,102,304.29
66,101,302.16
66,86,569.82
66,85,569.38
66,84,569.3
66,83,566.02
66,82,559.34
66,81,522.93
66,80,303.63
67,104,593.34
67,105,598.67
67,106,596.72
67,107,594.28
67,109,599.15
67,117,599.8
67,122,590.79
67,123,591.43
67,124,593.68
67,125,591.25
67,126,590.62
67,127,592.68
67,128,592.0
67,129,589.36
67,130,590.04
67,131,587.79
67,132,588.12
67,133,589.86
67,134,587.46
67,135,587.46
67,136,586.17
67,137,584.48
67,138,583.73
67,139,581.07
67,140,578.8
67,141,578.87
67,142,578.98
67,143,577.98
67,144,569.6
67,145,566.19
67,146,564.22
67,147,567.55
67,148,568.46
67,149,572.14
68,150,569.6
68,149,573.57
68,148,571.8
68,147,565.01
68,146,563.68
68,145,561.24
68,144,562.71
68,143,567.19
68,142,570.85
68,141,574.97
68,140,575.85
68,139,578.68
68,138,581.86
68,137,583.46
68,136,583.86
68,135,588.62
68,134,590.09
68,133,591.2
68,132,590.72
68,131,587.48
68,130,591.2
68,129,592.41
68,128,594.06
68,127,592.37
68,117,580.7
68,116,549.87
68,115,521.48
68,114,492.87
68,113,466.12
68,112,442.02
68,111,420.52
68,110,400.85
68,109,382.76
68,108,346.14
68,107,332.71
68,106,323.84
68,105,316.88
68,104,311.53
68,103,307.38
68,102,304.38
68,86,569.91
68,85,570.38
68,84,570.21
68,83,566.17
68,82,562.53
68,81,543.06
68,80,428.91
69,104,580.1
69,105,572.33
69,106,569.95
69,107,576.24
69,108,562.47
69,109,595.62
69,113,594.35
69,114,599.24
69,119,598.09
69,120,598.21
69,121,598.79
69,122,597.26
69,124,599.46
69,125,593.83
69,126,593.41
69,127,592.82
69,128,592.38
69,129,591.07
69,130,590.98
69,131,589.31
69,132,589.79
69,133,588.27
69,134,587.62
69,135,587.69
69,136,587.04
69,137,585.56
69,138,583.83
69,139,584.63
69,140,581.39
69,141,582.89
69,142,578.58
69,143,575.11
69,144,569.22
69,145,568.39
69,146,564.53
69,147,566.86
69,148,567.57
69,149,570.15
70,150,569.89
70,149,570.5
70,148,570.25
70,147,563.82
70,146,562.85
70,145,562.9
70,144,565.78
70,143,570.74
70,142,573.64
70,141,574.98
70,140,577.9
70,139,577.76
70,138,581.84
70,137,582.31
70,136,584.05
70,135,584.92
70,134,586.4
70,133,585.1
70,132,589.65
70,131,589.22
70,130,589.43
70,129,591.06
70,128,596.6
70,127,592.69
70,126,599.09
70,118,579.26
70,117,549.81
70,116,518.91
70,115,489.03
70,114,463.8
70,113,440.3
70,112,419.26
70,111,399.2
70,110,380.39
70,109,344.82
70,108,333.32
70,107,324.59
70,106,317.15
70,105,311.15
70,104,306.64
70,103,303.31
70,102,300.42
70,86,461.08
70,85,571.87
70,84,572.59
70,83,569.47
70,82,566.09
70,81,552.8
70,80,495.37
71,105,594.96
71,106,599.21
71,107,595.75
71,108,599.68
71,120,584.32
71,121,596.28
71,122,584.14
71,123,586.34
71,124,578.19
71,125,598.27
71,127,597.05
71,128,597.11
71,129,599.21
71,130,594.53
71,133,597.07
71,134,593.87
71,135,591.34
71,136,590.65
71,137,595.01
71,138,593.25
71,139,593.02
71,140,590.63
71,141,587.98
71,142,585.97
71,143,582.79
71,144,578.0
71,145,578.8
71,146,574.55
71,147,574.88
71,148,574.57
71,149,574.78
72,150,579.02
72,149,575.05
72,148,573.87
72,147,570.7
72,146,571.46
72,145,572.36
72,144,573.02
72,143,575.69
72,142,581.13
72,141,584.85
72,140,584.9
72,139,583.61
72,138,584.67
72,137,586.14
72,136,586.07
72,135,588.26
72,134,590.9
72,133,590.32
72,132,592.66
72,131,592.91
72,130,592.62
72,129,591.95
72,128,593.59
72,127,593.2
72,125,574.96
72,124,543.83
72,123,513.73
72,122,484.33
72,121,457.71
72,120,434.94
72,119,414.46
72,118,394.93
72,117,377.88
72,116,363.4
72,115,351.33
72,114,341.78
72,113,333.46
72,112,326.37
72,111,319.76
72,92,576.55
72,91,577.93
72,90,576.58
72,89,576.16
72,88,576.39
72,87,576.08
72,86,573.49
72,85,572.54
72,84,572.79
72,83,573.0
72,82,569.68
72,81,563.14
72,80,532.9
72,79,370.16
73,103,596.71
73,105,580.71
73,108,593.12
73,109,585.82
73,110,581.4
73,111,568.66
73,112,569.94
73,113,587.59
73,114,582.0
73,115,587.8
73,116,573.88
73,117,581.98
73,118,585.67
73,119,576.58
73,120,580.36
73,121,584.43
73,122,583.67
73,123,574.59
73,124,584.85
73,125,577.57
73,126,583.36
73,127,574.04
73,128,561.34
73,129,568.31
73,130,571.35
73,131,569.82
73,132,564.07
73,133,580.7
73,134,580.74
73,135,579.77
73,136,586.36
73,137,577.75
73,138,576.02
73,139,579.47
73,140,576.48
73,141,572.09
73,142,569.99
73,143,566.23
73,144,570.53
73,145,563.11
73,146,564.72
73,147,564.37
73,148,558.51
73,149,570.27
74,150,554.67
74,149,568.6
74,148,569.55
74,147,564.7
74,146,560.91
74,145,569.66
74,144,573.6
74,143,572.96
74,142,577.29
74,141,578.54
74,140,578.52
74,139,572.66
74,138,580.26
74,137,579.4
74,136,584.54
74,135,582.22
74,134,569.48
74,133,571.75
74,132,571.3
74,131,559.25
74,130,572.72
74,129,559.81
74,128,580.71
74,127,562.51
74,126,583.73
74,119,570.34
74,118,538.9
74,117,508.51
74,116,479.62
74,115,450.72
74,114,431.11
74,113,410.35
74,112,391.21
74,111,374.12
74,110,339.81
74,109,327.89
74,108,319.79
