70,120,286.2
70,119,217.38
70,118,222.38
70,117,201.38
70,116,183.68
70,115,135.24
70,114,139.36
70,113,154.24
70,112,177.62
70,111,174.98
70,110,177.18
70,109,176.58
70,108,165.9
70,107,142.34
70,106,134.1
70,105,142.66
70,104,152.04
70,103,148.7
70,102,140.46
70,101,135.04
70,100,106.84
70,99,98.72
70,98,113.82
70,97,77.34
70,96,91.0
70,95,95.24
70,94,80.2
70,93,79.16
70,92,82.68
70,91,65.36
70,90,53.2
70,89,48.02
70,88,44.12
70,87,29.02
70,86,35.42
70,85,31.74
70,84,36.64
70,83,35.78
70,82,35.88
70,81,30.36
70,80,33.1
70,79,29.0
70,78,30.36
70,77,37.12
70,76,39.16
70,75,27.18
70,74,36.9
70,73,39.5
70,72,39.62
70,71,34.92
70,70,38.8
70,69,35.7
70,68,39.04
70,67,39.88
70,66,38.54
70,65,28.18
70,64,37.14
70,63,42.36
70,62,45.02
70,61,46.26
71,60,39.92
71,61,40.78
71,62,34.62
71,63,44.52
71,64,41.14
71,65,44.96
71,66,26.6
71,67,33.96
71,68,41.44
71,69,41.02
71,70,29.08
71,71,31.72
71,72,30.86
71,73,40.1
71,74,31.8
71,75,38.86
71,76,32.98
71,77,39.66
71,78,38.42
71,79,30.98
71,80,34.62
71,81,33.78
71,82,32.88
71,83,34.62
71,84,34.92
71,85,38.26
71,86,30.46
71,87,30.94
71,88,33.86
71,89,31.76
71,90,40.06
71,91,47.2
71,92,51.18
71,93,68.56
71,94,65.5
71,95,91.2
71,96,96.16
71,97,101.26
71,98,92.5
71,99,72.62
71,100,114.3
71,101,101.08
71,102,93.82
71,103,129.22
71,104,143.64
71,105,153.74
71,106,157.7
71,107,142.6
71,108,149.64
71,109,131.96
71,110,150.44
71,111,171.1
71,112,177.44
71,113,182.62
71,114,173.84
71,115,160.92
71,116,148.12
71,117,122.0
71,118,160.94
71,119,194.98
72,120,268.72
72,119,274.64
72,118,275.38
72,117,278.46
72,116,273.28
72,115,257.44
72,114,271.72
72,113,284.78
72,112,286.44
72,111,278.5
72,110,280.78
72,109,275.48
72,108,276.24
72,107,256.78
72,106,261.14
