0,180,558.65
0,170,430.08
0,160,517.31
0,150,973.82
0,140,978.03
0,130,448.88
0,120,227.37
0,110,205.03
0,100,171.74
0,90,238.30
0,80,110.21
0,70,3.70
0,60,124.29
0,50,90.92
0,40,100.98
0,30,63.83
0,20,57.33
0,10,56.10
10,0,52.66
10,10,56.37
10,20,56.09
10,30,56.11
10,40,51.82
10,50,74.96
10,60,98.63
10,70,172.93
10,80,4.40
10,90,8.04
10,100,817.97
10,110,979.36
10,120,979.76
10,130,963.53
10,140,920.62
10,150,914.84
10,160,532.89
10,170,438.83
20,180,425.64
20,170,435.67
20,160,570.74
20,150,590.60
20,140,973.23
20,130,978.68
20,120,909.35
20,110,828.19
20,100,756.35
20,90,701.66
20,80,656.51
20,70,91.06
20,60,72.65
20,50,103.11
20,40,60.12
20,30,81.88
20,20,55.81
20,10,55.86
30,0,56.17
30,10,56.50
30,20,58.58
30,30,52.51
30,40,56.50
30,50,53.05
30,60,68.65
30,70,978.11
30,80,935.93
30,90,36.24
30,100,15.69
30,110,9.86
30,120,127.89
30,130,385.58
30,140,534.25
30,150,583.47
30,160,566.71
30,170,480.80
40,180,422.16
40,170,469.19
40,160,566.14
40,150,583.31
40,140,537.55
40,130,979.23
40,120,934.58
40,110,850.09
40,100,757.21
40,90,701.48
40,80,656.02
40,70,613.91
40,60,54.91
40,50,48.52
40,40,49.23
40,30,54.67
40,20,56.42
40,10,56.31
50,0,63.15
50,10,56.38
50,20,56.39
50,30,971.41
50,40,974.98
50,50,49.57
50,60,122.46
50,70,217.22
50,80,976.00
50,90,89.25
50,100,66.03
50,110,61.62
50,120,79.44
50,130,423.61
50,140,499.06
50,150,566.28
50,160,528.16
50,170,483.72
60,180,420.15
60,170,437.82
60,160,163.58
60,150,6.35
60,140,10.42
60,130,982.37
60,120,926.34
60,110,816.16
60,100,179.70
60,90,105.98
60,80,88.83
60,70,58.06
60,60,48.05
60,50,47.22
60,40,52.45
60,30,56.62
60,20,56.61
60,10,56.44
70,0,80.48
70,10,980.92
70,20,978.27
70,30,978.26
70,40,977.79
70,50,978.36
70,60,5.77
70,70,131.19
70,80,977.09
70,90,977.32
70,100,977.36
70,110,442.87
70,120,412.93
70,130,429.79
70,140,66.76
70,150,376.13
70,160,116.93
70,170,303.99
80,180,423.27
80,170,377.02
80,160,240.65
80,150,108.26
80,140,424.86
80,130,953.09
80,120,922.09
80,110,121.77
80,100,387.62
80,90,239.33
80,80,202.46
80,70,135.97
80,60,177.26
80,50,207.25
80,40,93.96
80,30,65.50
80,20,63.98
80,10,64.12
90,0,66.49
90,10,88.49
90,20,62.71
90,30,62.18
90,40,194.08
90,50,292.86
90,60,127.22
90,70,12.71
90,80,974.65
90,90,251.68
90,100,266.62
90,110,284.95
90,120,282.96
90,130,280.36
90,140,259.31
90,150,260.09
90,160,267.00
90,170,265.42
100,180,433.59
100,170,452.75
100,160,111.90
100,150,92.24
100,140,260.73
100,130,95.48
100,120,976.49
100,110,979.43
100,100,40.47
100,90,67.71
100,80,105.82
100,70,75.59
100,60,74.29
100,50,76.74
100,40,60.49
100,30,56.52
100,20,57.42
100,10,60.69
110,0,101.78
110,10,64.83
110,20,57.52
110,30,56.28
110,40,44.62
110,50,7.43
110,60,15.10
110,70,941.90
110,80,255.26
110,90,259.54
110,100,262.14
110,110,128.64
110,120,233.31
110,130,10.39
110,140,13.02
110,150,578.85
110,160,600.17
110,170,519.55
120,180,425.42
120,170,475.39
120,160,579.38
120,150,600.73
120,140,521.18
120,130,235.40
120,120,972.56
120,110,979.17
120,100,979.53
120,90,7.85
120,80,20.46
120,70,303.73
120,60,41.48
120,50,51.89
120,40,54.64
120,30,57.39
120,20,57.62
120,10,64.90
130,0,71.65
130,10,64.21
130,20,56.95
130,30,56.70
130,40,54.48
130,50,49.04
130,60,974.16
130,70,294.20
130,80,250.80
130,90,246.26
130,100,239.01
130,110,190.74
130,120,230.33
130,130,264.56
130,140,493.90
130,150,581.02
130,160,574.70
130,170,488.58
140,180,425.32
140,170,486.25
140,160,574.93
140,150,587.86
140,140,507.13
140,130,177.06
140,120,231.21
140,110,217.91
140,100,976.49
140,90,979.44
140,80,905.07
140,70,922.28
140,60,928.05
140,50,82.22
140,40,152.81
140,30,63.77
140,20,59.30
140,10,65.84
150,0,81.89
150,10,66.39
150,20,59.71
150,30,57.47
150,40,985.69
150,50,920.88
150,60,229.93
150,70,246.32
150,80,17.50
150,90,35.76
150,100,20.99
150,110,18.35
150,120,21.00
150,130,6.27
150,140,473.56
150,150,582.40
150,160,579.17
150,170,492.15
160,180,437.03
160,170,493.16
160,160,586.61
160,150,593.00
160,140,486.04
160,130,254.02
160,120,241.08
160,110,248.00
160,100,254.53
160,90,978.44
160,80,979.47
160,70,891.01
160,60,920.16
160,50,71.76
160,40,56.32
160,30,62.88
160,20,63.00
160,10,70.58
170,0,79.03
170,10,69.57
170,20,62.70
170,30,68.84
170,40,980.64
170,50,292.02
170,60,46.72
170,70,18.99
170,80,19.63
170,90,18.99
170,100,18.95
170,110,25.25
170,120,63.97
170,130,57.31
170,140,531.00
170,150,582.98
170,160,580.73
170,170,493.62
