59, 60, 152, 51, 275, 282, 1.0
54, 59, 138, 51, 275, 282, 1.0
54, 60, 123, 50, 275, 282, 1.0
53, 60, 108, 49, 275, 282, 1.0
54, 60, 80, 49, 275, 282, 1.0
52, 58, 77, 57, 275, 282, 1.0
50, 56, 66, 67, 275, 282, 1.0
48, 55, 63, 54, 275, 282, 1.0
47, 54, 60, 50, 275, 282, 1.0
47, 53, 54, 49, 275, 282, 1.0
47, 53, 53, 50, 275, 282, 1.0
48, 54, 53, 50, 275, 282, 1.0
49, 56, 52, 50, 275, 282, 1.0
50, 62, 51, 50, 275, 282, 1.1
52, 59, 51, 51, 275, 282, 1.1
51, 57, 51, 52, 275, 282, 1.1
55, 59, 50, 52, 275, 282, 1.1
66, 57, 48, 52, 275, 282, 1.1
79, 56, 48, 57, 275, 282, 1.1
78, 61, 51, 68, 275, 282, 1.1
60, 60, 56, 104, 275, 282, 1.1
56, 63, 55, 79, 275, 282, 1.1
55, 60, 54, 71, 275, 282, 1.1
54, 62, 54, 90, 275, 282, 1.1
57, 62, 53, 62, 275, 282, 1.1
65, 64, 51, 54, 275, 282, 1.1
80, 59, 51, 49, 275, 282, 1.1
81, 58, 49, 50, 275, 282, 1.1
73, 58, 49, 51, 275, 282, 1.1
98, 57, 50, 52, 275, 282, 1.2
81, 58, 56, 55, 275, 282, 1.2
65, 54, 76, 52, 275, 282, 1.2
72, 53, 79, 52, 275, 282, 1.2
60, 54, 68, 53, 275, 282, 1.2
55, 54, 58, 59, 275, 282, 1.2
54, 54, 60, 56, 275, 282, 1.2
56, 56, 62, 79, 275, 282, 1.2
57, 58, 60, 66, 275, 282, 1.2
57, 58, 60, 66, 459, 393, 1.2
64, 58, 66, 57, 459, 393, 1.2
56, 63, 63, 60, 459, 393, 1.2
51, 58, 68, 63, 459, 393, 1.2
50, 59, 61, 61, 459, 393, 1.2
53, 59, 61, 60, 459, 393, 1.2
56, 70, 90, 59, 459, 393, 1.2
60, 62, 55, 58, 459, 393, 1.3
57, 64, 55, 68, 459, 393, 1.3
61, 58, 57, 68, 459, 393, 1.3
67, 60, 56, 69, 459, 393, 1.3
70, 57, 56, 65, 459, 393, 1.3
98, 58, 58, 64, 459, 393, 1.3
132, 63, 59, 57, 459, 393, 1.3
107, 56, 59, 56, 459, 393, 1.3
131, 57, 62, 53, 459, 393, 1.3
135, 52, 64, 54, 459, 393, 1.3
112, 51, 60, 51, 459, 393, 1.3
97, 51, 66, 51, 459, 393, 1.3
66, 52, 66, 52, 459, 393, 1.3
60, 56, 88, 54, 459, 393, 1.3
59, 56, 102, 60, 459, 393, 1.3
58, 62, 83, 87, 459, 393, 1.4
66, 100, 64, 70, 459, 393, 1.4
66, 211, 60, 77, 459, 393, 1.4
68, 189, 57, 75, 459, 393, 1.4
58, 118, 58, 95, 459, 393, 1.4
54, 73, 83, 96, 459, 393, 1.4
58, 72, 85, 85, 459, 393, 1.4
64, 95, 104, 102, 459, 393, 1.4
87, 118, 101, 75, 459, 393, 1.4
101, 141, 116, 59, 459, 393, 1.4
99, 123, 117, 58, 459, 393, 1.4
110, 84, 92, 58, 459, 393, 1.4
207, 63, 92, 55, 459, 393, 1.4
294, 60, 69, 53, 459, 393, 1.4
321, 57, 58, 52, 459, 393, 1.4
240, 53, 61, 54, 459, 393, 1.5
185, 53, 61, 55, 459, 393, 1.5
154, 73, 61, 54, 459, 393, 1.5
140, 103, 67, 54, 459, 393, 1.5
132, 87, 85, 54, 459, 393, 1.5
107, 91, 87, 54, 459, 393, 1.5
122, 74, 79, 51, 459, 393, 1.5
161, 64, 67, 50, 459, 393, 1.5
171, 58, 61, 51, 459, 393, 1.5
197, 56, 59, 53, 459, 393, 1.5
203, 56, 57, 84, 459, 393, 1.5
212, 55, 56, 192, 459, 393, 1.5
221, 59, 55, 217, 459, 393, 1.5
240, 64, 57, 160, 459, 393, 1.5
228, 95, 65, 83, 459, 393, 1.5
229, 76, 150, 62, 459, 393, 1.6
50, 59, 62, 123, 459, 393, 1.7
49, 60, 63, 129, 459, 393, 1.7
49, 60, 64, 128, 459, 393, 1.7
49, 59, 68, 115, 459, 393, 1.7
50, 59, 72, 98, 459, 393, 1.7
51, 60, 66, 80, 459, 393, 1.7
51, 60, 62, 71, 459, 393, 1.7
50, 59, 59, 60, 459, 393, 1.7
49, 59, 56, 54, 459, 393, 1.7
49, 59, 56, 54, 459, 422, 1.7
49, 58, 55, 50, 459, 422, 1.7
48, 58, 54, 49, 459, 422, 1.7
48, 57, 53, 49, 459, 422, 1.7
49, 57, 53, 49, 459, 422, 1.7
50, 57, 54, 50, 459, 422, 1.7
50, 56, 53, 51, 459, 422, 1.8
50, 56, 53, 52, 459, 422, 1.8
48, 58, 53, 52, 459, 422, 1.8
48, 59, 53, 55, 459, 422, 1.8
48, 60, 55, 55, 459, 422, 1.8
49, 62, 60, 52, 459, 422, 1.8
51, 59, 61, 53, 459, 422, 1.8
52, 56, 60, 51, 459, 422, 1.8
53, 54, 58, 52, 459, 422, 1.8
52, 53, 60, 55, 459, 422, 1.8
51, 53, 56, 56, 459, 422, 1.8
52, 55, 58, 55, 459, 422, 1.8
54, 54, 54, 54, 459, 422, 1.8
67, 54, 53, 58, 459, 422, 1.8
54, 57, 56, 68, 459, 422, 1.8
52, 58, 56, 58, 459, 422, 1.8
55, 64, 53, 56, 459, 422, 1.9
54, 80, 53, 54, 459, 422, 1.9
52, 86, 54, 54, 459, 422, 1.9
53, 77, 66, 55, 459, 422, 1.9
54, 66, 94, 57, 459, 422, 1.9
55, 59, 75, 54, 459, 422, 1.9
55, 58, 58, 56, 459, 422, 1.9
54, 59, 57, 53, 459, 422, 1.9
52, 61, 56, 54, 459, 422, 1.9
55, 61, 55, 53, 459, 422, 1.9
56, 59, 56, 56, 459, 422, 1.9
59, 59, 57, 54, 459, 422, 1.9
56, 64, 60, 54, 459, 422, 1.9
58, 58, 65, 53, 459, 422, 1.9
59, 57, 58, 53, 459, 422, 1.9
56, 59, 57, 54, 459, 422, 2.0
52, 55, 56, 57, 459, 422, 2.0
50, 52, 54, 57, 459, 422, 2.0
51, 52, 54, 59, 459, 422, 2.0
51, 55, 52, 60, 459, 422, 2.0
50, 56, 51, 63, 459, 422, 2.0
49, 59, 51, 57, 459, 422, 2.0
50, 62, 52, 59, 459, 422, 2.0
50, 59, 52, 58, 459, 422, 2.0
52, 60, 53, 57, 459, 422, 2.0
52, 59, 52, 54, 459, 422, 2.0
52, 58, 51, 56, 459, 422, 2.0
53, 60, 54, 55, 459, 422, 2.0
54, 58, 56, 55, 459, 422, 2.0
52, 56, 54, 53, 459, 422, 2.0
52, 54, 53, 51, 459, 422, 2.1
50, 53, 52, 52, 459, 422, 2.1
49, 51, 53, 52, 459, 422, 2.1
50, 50, 53, 52, 459, 422, 2.1
52, 51, 55, 52, 459, 422, 2.1
55, 52, 58, 54, 459, 422, 2.1
57, 54, 57, 54, 459, 422, 2.1
57, 57, 63, 53, 459, 422, 2.1
57, 58, 65, 53, 459, 422, 2.1
58, 61, 81, 54, 459, 422, 2.1
60, 60, 77, 54, 459, 422, 2.1
61, 58, 69, 56, 459, 422, 2.1
71, 58, 61, 51, 459, 422, 2.1
66, 59, 59, 55, 459, 422, 2.1
97, 62, 59, 51, 459, 422, 2.1
70, 62, 56, 51, 459, 422, 2.2
75, 62, 57, 50, 459, 422, 2.2
58, 69, 58, 50, 459, 422, 2.2
55, 94, 55, 50, 459, 422, 2.2
53, 72, 58, 50, 459, 422, 2.2
54, 88, 66, 50, 459, 422, 2.2
55, 62, 88, 49, 459, 422, 2.2
60, 56, 81, 49, 459, 422, 2.2
72, 52, 73, 50, 459, 422, 2.2
72, 51, 63, 51, 459, 422, 2.2
91, 51, 59, 56, 459, 422, 2.2
91, 51, 59, 56, 459, 400, 2.2
111, 50, 55, 53, 459, 400, 2.2
108, 50, 55, 55, 459, 400, 2.2
107, 50, 54, 55, 459, 400, 2.2
100, 50, 54, 52, 459, 400, 2.2
113, 53, 55, 50, 459, 400, 2.3
116, 56, 54, 49, 459, 400, 2.3
141, 55, 54, 52, 459, 400, 2.3
162, 58, 56, 53, 459, 400, 2.3
192, 59, 58, 55, 459, 400, 2.3
209, 59, 58, 53, 459, 400, 2.3
246, 58, 54, 54, 459, 400, 2.3
272, 58, 62, 54, 459, 400, 2.3
298, 61, 53, 52, 459, 400, 2.3
336, 73, 53, 51, 459, 400, 2.3
372, 69, 54, 50, 459, 400, 2.3
370, 64, 54, 50, 459, 400, 2.3
364, 58, 54, 50, 459, 400, 2.3
339, 56, 54, 50, 459, 400, 2.3
323, 60, 54, 49, 459, 400, 2.3
248, 108, 55, 50, 459, 400, 2.4
171, 124, 54, 49, 459, 400, 2.4
110, 89, 55, 49, 459, 400, 2.4
63, 65, 56, 51, 459, 400, 2.4
55, 61, 56, 53, 459, 400, 2.4
52, 58, 59, 52, 459, 400, 2.4
53, 57, 64, 53, 459, 400, 2.4
59, 57, 61, 53, 459, 400, 2.4
71, 59, 58, 55, 459, 400, 2.4
89, 61, 57, 55, 459, 400, 2.4
98, 61, 56, 55, 459, 400, 2.4
117, 65, 57, 55, 459, 400, 2.4
122, 64, 59, 55, 459, 400, 2.4
123, 64, 66, 57, 459, 400, 2.4
113, 69, 93, 56, 459, 400, 2.4
107, 79, 72, 55, 459, 400, 2.5
129, 103, 64, 53, 459, 400, 2.5
152, 101, 59, 55, 459, 400, 2.5
136, 60, 57, 57, 459, 400, 2.5
126, 55, 59, 58, 459, 400, 2.5
129, 54, 57, 65, 459, 400, 2.5
130, 57, 54, 71, 459, 400, 2.5
148, 57, 55, 80, 459, 400, 2.5
162, 57, 57, 73, 459, 400, 2.5
145, 60, 59, 72, 459, 400, 2.5
149, 59, 62, 72, 459, 400, 2.5
182, 65, 65, 101, 459, 400, 2.5
196, 65, 64, 114, 459, 400, 2.5
197, 61, 73, 100, 459, 400, 2.5
198, 61, 54, 100, 459, 400, 2.5
209, 56, 54, 76, 459, 400, 2.5
197, 54, 58, 61, 459, 400, 2.6
203, 53, 65, 57, 459, 400, 2.6
195, 53, 79, 55, 459, 400, 2.6
235, 55, 91, 53, 459, 400, 2.6
254, 54, 82, 53, 459, 400, 2.6
261, 54, 64, 53, 459, 400, 2.6
258, 54, 60, 53, 459, 400, 2.6
225, 55, 68, 54, 459, 400, 2.6
179, 55, 70, 60, 459, 400, 2.6
133, 54, 94, 57, 459, 400, 2.6
82, 53, 90, 54, 459, 400, 2.6
64, 53, 74, 54, 459, 400, 2.6
60, 53, 69, 59, 459, 400, 2.6
59, 54, 62, 57, 459, 400, 2.6
59, 54, 59, 56, 459, 400, 2.6
59, 55, 59, 53, 459, 400, 2.7
58, 55, 59, 51, 459, 400, 2.7
61, 56, 56, 50, 459, 400, 2.7
70, 58, 54, 50, 459, 400, 2.7
86, 57, 55, 52, 459, 400, 2.7
103, 60, 58, 53, 459, 400, 2.7
121, 61, 58, 52, 459, 400, 2.7
145, 61, 58, 53, 459, 400, 2.7
152, 60, 57, 51, 459, 400, 2.7
191, 55, 59, 50, 459, 400, 2.7
216, 54, 60, 52, 459, 400, 2.7
216, 54, 60, 52, 275, 393, 2.7
220, 53, 61, 56, 275, 393, 2.7
214, 54, 62, 57, 275, 393, 2.7
211, 53, 56, 51, 275, 393, 2.7
228, 52, 55, 50, 275, 393, 2.8
222, 52, 53, 52, 275, 393, 2.8
230, 53, 52, 52, 275, 393, 2.8
244, 54, 52, 52, 275, 393, 2.8
251, 56, 54, 53, 275, 393, 2.8
280, 57, 54, 55, 275, 393, 2.8
233, 56, 53, 54, 275, 393, 2.8
173, 56, 54, 54, 275, 393, 2.8
118, 56, 54, 56, 275, 393, 2.8
108, 57, 54, 54, 275, 393, 2.8
101, 57, 56, 53, 275, 393, 2.8
92, 55, 61, 54, 275, 393, 2.8
80, 55, 71, 53, 275, 393, 2.8
69, 56, 80, 53, 275, 393, 2.8
62, 55, 83, 52, 275, 393, 2.8
59, 56, 80, 52, 275, 393, 2.8
57, 57, 94, 51, 275, 393, 2.9
60, 55, 102, 50, 275, 393, 2.9
62, 54, 96, 51, 275, 393, 2.9
79, 54, 96, 52, 275, 393, 2.9
99, 54, 107, 52, 275, 393, 2.9
119, 52, 100, 51, 275, 393, 2.9
102, 52, 83, 50, 275, 393, 2.9
107, 52, 97, 49, 275, 393, 2.9
95, 53, 95, 48, 275, 393, 2.9
110, 55, 93, 48, 275, 393, 2.9
122, 58, 120, 48, 275, 393, 2.9
166, 57, 69, 48, 275, 393, 2.9
189, 57, 61, 47, 275, 393, 2.9
224, 60, 61, 46, 275, 393, 2.9
240, 62, 57, 46, 275, 393, 2.9
285, 58, 59, 46, 275, 393, 3.0
315, 58, 58, 47, 275, 393, 3.0
338, 57, 64, 47, 275, 393, 3.0
339, 55, 64, 47, 275, 393, 3.0
365, 56, 66, 49, 275, 393, 3.0
380, 73, 71, 51, 275, 393, 3.0
392, 73, 78, 51, 275, 393, 3.0
399, 55, 94, 51, 275, 393, 3.0
397, 52, 100, 53, 275, 393, 3.0
369, 52, 94, 55, 275, 393, 3.0
321, 51, 91, 59, 275, 393, 3.0
278, 51, 96, 60, 275, 393, 3.0
236, 51, 106, 61, 275, 393, 3.0
191, 52, 106, 65, 275, 393, 3.0
165, 52, 95, 68, 275, 393, 3.0
137, 52, 86, 65, 275, 393, 3.1
116, 52, 83, 65, 275, 393, 3.1
110, 52, 88, 62, 275, 393, 3.1
112, 52, 94, 59, 275, 393, 3.1
121, 52, 88, 58, 275, 393, 3.1
129, 52, 79, 58, 275, 393, 3.1
120, 52, 72, 58, 275, 393, 3.1
116, 52, 65, 57, 275, 393, 3.1
114, 52, 60, 55, 275, 393, 3.1
132, 52, 56, 55, 275, 393, 3.1
149, 53, 53, 56, 275, 393, 3.1
157, 53, 52, 56, 275, 393, 3.1
141, 54, 52, 57, 275, 393, 3.1
146, 54, 51, 61, 275, 393, 3.1
137, 57, 51, 56, 275, 393, 3.1
106, 56, 51, 56, 275, 393, 3.2
79, 53, 51, 55, 275, 393, 3.2
63, 53, 51, 52, 275, 393, 3.2
79, 53, 50, 51, 275, 393, 3.2
71, 53, 49, 52, 275, 393, 3.2
91, 57, 49, 54, 275, 393, 3.2
112, 62, 51, 55, 275, 393, 3.2
110, 77, 53, 55, 275, 393, 3.2
124, 69, 52, 55, 275, 393, 3.2
153, 70, 52, 56, 275, 393, 3.2
169, 62, 52, 56, 275, 393, 3.2
169, 58, 52, 60, 275, 393, 3.2
169, 58, 52, 60, 378, 451, 3.2
189, 59, 50, 55, 378, 451, 3.2
172, 61, 52, 57, 378, 451, 3.2
134, 58, 54, 56, 378, 451, 3.2
142, 64, 57, 66, 378, 451, 3.3
140, 70, 65, 81, 378, 451, 3.3
173, 67, 94, 97, 378, 451, 3.3
198, 84, 88, 92, 378, 451, 3.3
221, 67, 91, 77, 378, 451, 3.3
204, 74, 89, 63, 378, 451, 3.3
192, 66, 90, 59, 378, 451, 3.3
174, 132, 90, 76, 378, 451, 3.3
212, 70, 81, 81, 378, 451, 3.3
259, 61, 66, 73, 378, 451, 3.3
286, 61, 64, 79, 378, 451, 3.3
295, 59, 67, 69, 378, 451, 3.3
321, 59, 77, 71, 378, 451, 3.3
299, 62, 80, 60, 378, 451, 3.3
290, 64, 64, 56, 378, 451, 3.3
242, 67, 64, 58, 378, 451, 3.4
217, 73, 68, 57, 378, 451, 3.4
210, 74, 75, 55, 378, 451, 3.4
201, 78, 80, 53, 378, 451, 3.4
188, 78, 73, 52, 378, 451, 3.4
181, 69, 64, 52, 378, 451, 3.4
166, 66, 60, 52, 378, 451, 3.4
152, 66, 60, 51, 378, 451, 3.4
145, 66, 60, 51, 378, 451, 3.4
133, 66, 62, 51, 378, 451, 3.4
124, 61, 66, 50, 378, 451, 3.4
120, 60, 72, 50, 378, 451, 3.4
124, 59, 70, 50, 378, 451, 3.4
120, 60, 63, 50, 378, 451, 3.4
95, 58, 64, 50, 378, 451, 3.4
73, 64, 66, 52, 378, 451, 3.5
73, 72, 67, 59, 378, 451, 3.5
101, 93, 70, 77, 378, 451, 3.5
136, 104, 80, 88, 378, 451, 3.5
157, 77, 81, 98, 378, 451, 3.5
180, 59, 66, 88, 378, 451, 3.5
195, 54, 66, 84, 378, 451, 3.5
218, 53, 87, 90, 378, 451, 3.5
253, 56, 88, 67, 378, 451, 3.5
280, 52, 84, 60, 378, 451, 3.5
295, 52, 90, 62, 378, 451, 3.5
300, 52, 86, 62, 378, 451, 3.5
311, 53, 86, 76, 378, 451, 3.5
337, 59, 101, 94, 378, 451, 3.5
367, 67, 121, 107, 378, 451, 3.5
88, 61, 57, 52, 378, 451, 3.7
78, 62, 56, 52, 378, 451, 3.7
72, 63, 56, 52, 378, 451, 3.7
68, 62, 55, 53, 378, 451, 3.7
63, 60, 54, 53, 378, 451, 3.7
58, 58, 53, 54, 378, 451, 3.7
57, 56, 53, 54, 378, 451, 3.7
56, 54, 53, 53, 378, 451, 3.7
56, 52, 54, 52, 378, 451, 3.7
59, 52, 54, 51, 378, 451, 3.7
61, 51, 53, 52, 378, 451, 3.7
59, 50, 51, 53, 378, 451, 3.7
56, 50, 50, 54, 378, 451, 3.7
56, 50, 50, 54, 459, 459, 3.7
53, 49, 52, 55, 459, 459, 3.7
53, 48, 50, 56, 459, 459, 3.7
56, 51, 49, 55, 459, 459, 3.8
61, 70, 51, 56, 459, 459, 3.8
67, 120, 51, 60, 459, 459, 3.8
99, 140, 53, 62, 459, 459, 3.8
106, 120, 57, 58, 459, 459, 3.8
126, 105, 58, 62, 459, 459, 3.8
123, 84, 54, 60, 459, 459, 3.8
91, 72, 51, 56, 459, 459, 3.8
85, 88, 52, 56, 459, 459, 3.8
84, 72, 51, 53, 459, 459, 3.8
139, 66, 51, 52, 459, 459, 3.8
151, 81, 51, 50, 459, 459, 3.8
166, 78, 51, 50, 459, 459, 3.8
225, 95, 52, 50, 459, 459, 3.8
212, 132, 53, 51, 459, 459, 3.8
254, 97, 56, 51, 459, 459, 3.9
244, 123, 58, 51, 459, 459, 3.9
239, 87, 64, 50, 459, 459, 3.9
246, 67, 73, 51, 459, 459, 3.9
260, 62, 77, 52, 459, 459, 3.9
296, 72, 77, 51, 459, 459, 3.9
302, 73, 69, 51, 459, 459, 3.9
262, 76, 59, 52, 459, 459, 3.9
227, 65, 60, 54, 459, 459, 3.9
175, 66, 57, 54, 459, 459, 3.9
143, 95, 55, 53, 459, 459, 3.9
137, 121, 54, 55, 459, 459, 3.9
121, 101, 52, 56, 459, 459, 3.9
100, 91, 51, 56, 459, 459, 3.9
99, 89, 51, 57, 459, 459, 3.9
150, 86, 52, 56, 459, 459, 4.0
220, 95, 54, 55, 459, 459, 4.0
201, 73, 58, 54, 459, 459, 4.0
125, 69, 83, 52, 459, 459, 4.0
111, 65, 115, 54, 459, 459, 4.0
111, 63, 86, 59, 459, 459, 4.0
119, 67, 85, 57, 459, 459, 4.0
136, 57, 75, 56, 459, 459, 4.0
125, 53, 71, 57, 459, 459, 4.0
117, 55, 56, 59, 459, 459, 4.0
74, 66, 50, 64, 459, 459, 4.0
64, 60, 51, 59, 459, 459, 4.0
65, 59, 51, 62, 459, 459, 4.0
72, 62, 51, 57, 459, 459, 4.0
78, 59, 50, 57, 459, 459, 4.0
89, 57, 49, 55, 459, 459, 4.1
111, 56, 51, 59, 459, 459, 4.1
106, 60, 51, 57, 459, 459, 4.1
164, 60, 51, 53, 459, 459, 4.1
161, 80, 52, 53, 459, 459, 4.1
157, 58, 52, 49, 459, 459, 4.1
191, 56, 55, 48, 459, 459, 4.1
197, 55, 52, 50, 459, 459, 4.1
192, 55, 51, 51, 459, 459, 4.1
175, 55, 49, 56, 459, 459, 4.1
154, 56, 48, 57, 459, 459, 4.1
151, 60, 48, 63, 459, 459, 4.1
152, 60, 49, 76, 459, 459, 4.1
158, 64, 51, 94, 459, 459, 4.1
156, 61, 53, 89, 459, 459, 4.1
172, 63, 52, 79, 459, 459, 4.2
163, 58, 53, 84, 459, 459, 4.2
154, 58, 58, 74, 459, 459, 4.2
166, 66, 58, 90, 459, 459, 4.2
180, 98, 57, 95, 459, 459, 4.2
186, 110, 61, 93, 459, 459, 4.2
186, 61, 67, 94, 459, 459, 4.2
192, 62, 86, 115, 459, 459, 4.2
232, 64, 75, 111, 459, 459, 4.2
253, 60, 73, 91, 459, 459, 4.2
269, 57, 62, 68, 459, 459, 4.2
279, 58, 60, 69, 459, 459, 4.2
289, 60, 58, 72, 459, 459, 4.2
317, 74, 53, 64, 459, 459, 4.2
317, 74, 53, 64, 0, 444, 4.2
338, 89, 52, 66, 0, 444, 4.2
336, 71, 52, 95, 0, 444, 4.2
327, 61, 51, 94, 0, 444, 4.3
301, 57, 52, 101, 0, 444, 4.3
276, 58, 56, 100, 0, 444, 4.3
256, 57, 60, 75, 0, 444, 4.3
221, 55, 66, 86, 0, 444, 4.3
191, 54, 68, 75, 0, 444, 4.3
167, 55, 77, 71, 0, 444, 4.3
132, 56, 82, 62, 0, 444, 4.3
91, 60, 69, 59, 0, 444, 4.3
68, 60, 60, 59, 0, 444, 4.3
62, 58, 55, 58, 0, 444, 4.3
65, 58, 53, 57, 0, 444, 4.3
67, 68, 53, 57, 0, 444, 4.3
71, 76, 52, 55, 0, 444, 4.3
67, 77, 51, 53, 0, 444, 4.4
66, 80, 51, 51, 0, 444, 4.4
